,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
386,16,6,9,5,4,3,10,4,4,7,11,3,10,3,7,7,11
387,13,7,10,9,8,7,7,7,8,6,7,5,6,4,8,4,8
388,10,6,9,8,8,8,7,7,2,4,7,3,9,7,4,9,10
389,18,8,12,8,7,4,5,10,4,5,14,8,6,2,9,3,7
390,4,2,3,3,2,1,6,8,2,8,11,8,8,1,8,4,7
391,3,4,8,6,6,8,9,7,5,6,7,5,6,5,6,8,7
392,23,4,4,5,5,1,7,7,4,4,7,6,8,3,8,4,8
393,2,1,0,2,1,0,7,7,6,7,7,6,13,0,8,4,10
394,9,5,9,7,7,3,9,5,4,6,15,4,10,1,6,0,7
395,1,5,7,7,5,5,7,6,6,7,8,7,6,3,9,8,7
396,3,5,9,5,7,5,5,7,9,7,6,5,5,2,8,3,8
397,17,7,10,7,5,5,7,6,3,5,8,4,9,6,8,6,7
398,25,2,1,2,1,1,7,7,3,11,8,6,8,0,8,6,8
399,19,2,3,4,4,1,8,14,1,6,6,11,8,0,8,0,8
400,10,5,9,5,7,2,4,7,9,2,7,6,12,3,8,3,11
401,6,5,11,7,8,5,7,6,7,8,7,4,12,2,9,6,8
402,1,11,15,10,8,9,9,8,3,6,10,4,6,8,3,9,7
403,23,8,11,11,9,7,6,8,1,8,10,8,9,3,8,4,6
404,3,6,9,8,7,6,10,6,3,7,11,4,7,4,7,4,9
405,21,2,5,4,4,1,6,11,3,4,8,11,8,2,10,1,8
406,8,2,11,0,8,1,7,7,5,3,7,6,8,0,8,0,8
407,25,2,5,4,4,2,7,8,2,10,11,6,8,1,8,6,7
408,6,2,3,3,2,1,7,6,5,4,6,6,9,2,9,4,9
409,9,3,5,4,8,1,13,2,9,5,14,3,12,0,6,0,8
410,21,2,5,4,4,2,7,12,2,3,7,11,8,2,10,1,8
411,21,8,15,8,8,5,5,8,5,4,8,7,6,6,12,3,8
412,9,6,12,5,9,4,10,7,2,4,12,4,6,2,9,7,9
413,2,3,6,4,4,1,6,7,6,10,7,6,13,1,8,4,9
414,20,2,3,3,1,1,4,8,5,6,11,10,8,3,10,1,6
415,0,2,6,4,4,2,12,2,4,3,12,2,10,2,6,3,9
416,24,3,10,5,7,1,10,10,3,2,5,13,8,2,11,0,8
417,19,3,7,5,5,3,7,11,1,8,7,11,8,1,10,1,8
418,12,5,8,7,6,6,8,7,2,4,9,5,7,7,6,2,8
419,21,5,8,5,6,3,4,11,2,3,8,10,7,3,12,1,7
420,18,4,8,5,6,3,6,8,4,6,10,9,8,2,9,5,4
421,12,5,6,6,8,4,7,7,12,2,7,9,8,9,6,0,8
422,24,3,8,6,5,1,10,10,3,2,5,13,8,2,11,0,8
423,25,9,9,6,12,6,6,9,4,2,12,7,7,3,8,13,6
424,12,3,8,4,6,3,8,6,12,1,5,9,8,7,6,0,8
425,12,3,7,4,5,4,7,5,10,0,7,8,8,6,5,0,8
426,9,3,8,3,6,2,13,3,5,4,13,2,10,0,7,0,8
427,10,7,13,7,7,4,8,7,2,6,10,7,9,6,11,4,8
428,1,3,3,4,4,3,7,7,6,5,7,6,6,2,8,6,10
429,10,4,10,6,8,7,7,7,5,4,7,5,7,4,6,9,14
430,25,5,8,7,6,4,5,10,3,10,11,9,6,1,9,6,5
431,5,4,8,4,6,3,1,13,4,4,12,10,6,0,8,1,6
432,13,1,1,2,1,1,7,8,5,3,7,7,7,4,8,1,6
433,15,7,10,10,8,5,7,14,5,3,13,4,0,0,10,4,7
434,2,4,3,5,5,2,6,7,6,10,7,6,13,1,8,4,9
435,25,4,8,6,6,3,9,5,3,10,11,4,9,1,7,6,9
436,18,2,3,4,2,1,8,7,2,6,10,6,8,1,9,5,8
437,22,4,6,7,4,4,9,11,2,3,5,9,8,7,11,1,8
438,15,2,3,4,2,2,7,9,4,4,11,4,4,1,9,3,8
439,11,4,8,4,6,1,0,0,6,6,0,1,4,0,8,0,8
440,20,3,4,4,6,2,8,5,14,5,7,13,8,3,9,0,8
441,9,3,10,4,7,1,13,2,9,4,14,4,12,1,6,0,8
442,9,2,4,3,6,1,12,2,9,4,13,6,13,1,6,0,8
443,25,3,5,3,3,2,8,7,5,10,6,6,7,2,8,7,8
444,12,4,2,5,4,4,8,6,6,4,7,7,8,8,6,3,6
445,20,7,13,6,7,4,8,4,5,5,7,9,8,4,8,3,8
446,9,1,3,2,2,1,9,7,2,6,14,5,8,0,7,0,8
447,1,5,9,5,7,7,6,7,8,5,7,6,7,2,8,7,9
448,1,7,11,9,8,7,10,6,4,7,10,3,7,2,8,6,12
449,16,8,14,8,8,4,9,4,4,7,11,4,10,3,7,8,11
450,13,3,4,5,3,2,7,9,2,5,10,6,6,5,9,1,7
451,3,3,7,4,5,3,9,7,5,7,10,4,5,3,8,3,8
452,1,1,0,1,0,0,7,7,6,4,7,6,7,1,8,5,9
453,4,4,6,6,4,4,7,8,2,7,11,7,9,3,8,4,9
454,4,3,3,5,2,2,6,8,3,8,11,8,9,2,9,4,7
455,13,6,11,8,8,5,7,9,2,5,9,6,7,5,9,1,8
456,19,2,4,4,6,1,7,14,0,6,8,11,8,0,8,0,8
457,24,3,3,5,4,1,9,9,3,1,5,13,8,2,10,0,8
458,16,7,9,7,10,8,8,8,6,2,7,7,11,4,10,8,6
459,20,9,15,8,8,5,5,5,4,4,7,8,10,7,5,3,9
460,7,3,3,4,4,2,7,10,14,2,7,3,8,3,8,0,8
461,9,2,10,3,8,1,14,3,7,5,14,1,10,0,7,0,8
462,3,1,4,3,3,2,10,6,3,5,10,3,6,2,8,2,9
463,6,2,4,2,2,1,6,7,5,5,9,7,10,2,8,4,9
464,21,5,9,7,8,9,7,7,5,4,7,6,8,7,9,7,8
465,20,2,2,3,3,2,7,9,5,7,7,9,9,3,9,1,8
466,20,7,11,9,8,7,5,9,5,7,6,9,10,3,9,1,8
467,25,3,3,4,4,2,7,7,3,14,9,6,8,0,8,8,8
468,6,2,3,3,1,1,7,7,5,5,9,6,10,2,9,4,10
469,11,4,11,5,8,4,7,4,1,7,8,2,10,1,6,3,8
470,3,4,6,5,4,4,9,7,3,6,10,4,6,3,8,2,8
471,9,3,10,5,7,5,9,8,3,3,8,4,6,4,8,6,5
472,10,3,6,5,4,5,7,6,3,4,6,6,8,7,7,6,9
473,0,3,9,5,7,3,12,3,4,3,11,1,9,2,6,3,9
474,11,3,4,4,7,1,0,1,6,6,0,0,6,0,8,0,8
475,23,4,9,6,7,5,8,5,3,5,6,7,8,3,9,9,9
476,16,5,9,5,5,3,11,5,3,6,9,4,7,3,9,6,11
477,5,3,8,3,6,2,2,12,4,3,12,10,6,0,8,2,7
478,22,2,3,4,2,2,7,10,2,2,6,9,8,5,11,0,7
479,10,6,9,9,6,6,5,7,1,7,10,8,10,3,8,4,7
480,15,4,9,4,6,4,4,12,7,1,10,6,4,1,10,3,8
481,21,6,9,5,5,2,8,11,4,5,7,10,5,4,10,2,6
482,11,7,15,6,8,3,10,2,3,5,13,4,12,2,8,5,10
483,0,3,8,5,5,1,6,6,3,1,6,0,8,2,6,1,7
484,1,3,3,3,4,3,6,7,9,6,7,6,7,2,8,8,10
485,18,6,9,5,5,2,8,4,4,5,9,2,8,3,6,5,8
486,8,6,11,4,6,2,10,6,5,5,12,3,6,3,8,5,10
487,1,1,0,1,0,1,7,8,6,4,7,6,7,1,8,6,9
488,5,4,8,6,6,5,4,10,1,2,10,8,7,5,10,2,4
489,8,3,4,4,5,3,7,8,4,5,7,8,7,2,9,8,9
490,12,5,8,7,6,7,7,6,5,5,7,7,10,11,6,2,8
491,10,2,1,3,2,2,5,7,4,7,7,6,11,3,8,4,9
492,2,2,3,2,2,1,6,8,6,7,8,7,12,1,9,3,10
493,7,4,7,6,5,4,9,8,3,7,10,4,7,3,8,3,9
494,18,3,2,4,4,3,8,7,7,5,7,6,7,2,8,9,8
495,1,4,5,5,7,4,7,7,10,7,7,6,8,2,8,9,9
496,14,2,3,2,1,1,8,7,6,4,9,6,8,2,8,3,8
497,12,9,11,12,8,8,4,6,4,5,10,11,11,11,6,4,8
498,8,1,9,0,6,0,7,7,4,4,7,6,8,0,8,0,8
499,22,7,9,10,8,11,6,6,6,5,5,5,8,11,11,9,12
500,20,4,6,4,4,1,8,5,12,5,7,15,8,3,9,0,8
501,24,4,5,5,4,2,4,11,2,7,11,10,6,1,11,2,5
502,0,3,9,6,7,3,11,2,3,3,10,2,9,2,6,3,8
503,15,2,3,4,2,2,7,10,3,4,12,4,3,1,10,2,8
504,1,4,7,6,5,5,7,8,5,5,9,6,6,3,7,6,7
505,14,4,7,5,5,3,8,6,8,5,10,6,9,3,8,3,8
506,24,5,7,5,5,2,3,10,3,7,11,12,7,2,11,3,5
507,8,4,5,6,5,4,8,9,4,5,7,6,9,3,8,8,7
508,17,3,9,4,6,3,5,10,9,3,7,4,8,3,7,6,11
509,13,6,8,9,6,5,10,8,3,6,10,2,4,5,9,1,7
510,1,3,7,3,5,4,6,7,7,5,7,6,7,2,8,7,10
511,16,9,15,8,8,4,9,3,4,7,11,4,10,3,8,8,11
512,7,6,11,8,8,6,9,7,6,7,7,6,8,6,8,4,7
513,9,2,4,3,3,1,11,6,2,7,11,3,7,0,7,1,8
514,22,4,4,5,6,3,7,8,4,1,7,8,8,8,10,0,8
515,24,5,11,6,8,2,3,11,3,8,13,11,5,0,10,2,4
516,5,4,9,5,7,3,4,11,3,7,11,10,6,1,10,3,5
517,0,4,9,6,6,2,7,4,3,2,7,1,8,3,7,3,8
518,23,1,0,2,0,0,7,7,4,4,7,6,8,2,8,3,8
519,25,5,10,7,8,5,7,8,2,9,12,7,8,1,9,6,7
520,7,3,7,4,4,2,7,9,14,2,7,3,8,3,8,0,8
521,10,6,11,9,8,8,7,6,1,6,10,5,9,7,7,6,9
522,9,4,7,5,8,5,8,8,4,5,7,6,8,3,8,9,8
523,13,2,4,4,3,2,6,9,2,4,10,7,7,5,8,1,8
524,22,5,9,7,7,7,7,5,6,2,7,7,8,7,7,6,12
525,20,4,6,5,4,2,6,8,7,9,9,10,8,3,9,1,8
526,24,2,6,4,4,1,9,10,3,2,5,13,8,2,11,0,8
527,16,4,7,4,9,4,7,7,6,3,8,9,10,3,8,6,8
528,21,3,3,4,2,1,4,12,4,3,11,11,6,2,11,1,8
529,3,6,13,6,7,5,11,5,4,6,10,4,7,5,9,6,10
530,21,3,8,4,6,2,7,9,4,2,8,12,8,2,10,0,8
531,17,4,8,5,6,3,5,12,8,4,8,3,9,3,7,6,11
532,11,1,0,1,1,0,2,2,5,5,1,1,6,0,8,0,8
533,21,4,10,7,8,3,8,12,3,4,5,11,8,3,10,1,8
534,5,5,10,7,8,5,6,10,2,6,13,7,5,1,10,2,7
535,1,5,8,7,7,8,7,8,5,5,8,6,8,7,8,9,6
536,17,3,4,4,5,2,6,10,9,4,7,4,8,3,7,5,10
537,9,3,6,4,4,3,9,6,6,5,8,6,7,2,8,4,6
538,21,3,7,5,5,1,7,8,4,2,7,14,8,3,10,0,8
539,24,9,9,8,13,5,9,10,2,4,5,11,5,4,10,7,8
540,12,8,9,11,7,8,10,6,2,5,9,4,7,8,7,2,8
541,23,3,2,4,3,2,7,7,3,9,6,6,8,2,8,6,8
542,18,3,9,4,7,2,7,7,6,8,5,6,7,0,8,9,7
543,10,2,3,4,2,2,8,7,1,6,10,5,8,3,8,2,8
544,19,3,7,5,5,3,6,11,1,7,8,11,9,1,11,1,8
545,7,3,4,6,3,3,7,8,3,6,10,6,8,3,8,3,7
546,11,4,9,4,7,2,0,2,4,6,1,0,8,0,8,0,8
547,9,3,8,4,6,2,10,6,2,8,12,3,7,0,6,2,6
548,3,2,1,2,1,1,5,7,8,7,6,6,6,2,8,3,8
549,1,2,1,3,2,2,8,7,5,5,7,6,6,2,8,5,9
550,13,6,9,9,7,5,10,8,3,6,10,2,4,5,9,1,7
551,17,6,10,9,8,11,6,7,4,4,6,6,9,8,9,9,7
552,12,13,15,13,8,7,3,8,6,6,4,2,13,9,11,2,8
553,25,3,6,4,4,2,7,7,4,14,9,6,8,0,8,8,8
554,17,6,9,8,7,9,6,7,4,5,7,6,8,6,9,7,5
555,10,5,11,6,8,2,3,7,8,2,7,6,11,4,8,2,11
556,22,5,9,8,7,7,7,12,2,2,6,8,8,7,12,1,8
557,15,3,6,4,4,2,7,10,4,4,12,5,3,1,10,3,8
558,4,3,8,4,6,4,6,7,5,8,7,5,10,3,8,5,9
559,4,7,12,5,6,4,8,7,4,4,11,5,9,3,9,8,11
560,24,3,3,4,4,1,10,13,3,3,3,11,9,0,10,0,8
561,9,3,10,4,7,3,11,5,2,6,11,2,7,0,7,1,7
562,11,3,7,4,5,2,4,5,2,10,3,1,8,0,7,2,5
563,8,2,5,1,3,1,7,7,1,7,7,6,8,0,8,3,8
564,8,1,4,2,3,1,7,7,0,7,13,6,8,0,8,1,8
565,12,6,10,7,6,4,13,2,4,3,12,1,9,5,5,1,9
566,21,2,5,4,3,2,7,12,2,2,7,11,9,2,10,1,8
567,15,7,10,9,8,6,7,10,4,4,12,5,3,1,10,3,8
568,7,5,10,7,8,7,7,7,6,7,7,6,8,6,8,4,8
569,17,9,13,7,8,5,8,6,5,5,9,5,9,6,6,7,11
570,23,4,9,6,7,5,8,7,3,5,6,7,6,4,11,10,8
571,15,2,5,3,7,6,8,7,4,1,7,6,7,5,8,4,8
572,21,4,10,5,7,3,7,9,4,2,7,13,8,2,10,0,8
573,13,3,6,3,4,3,8,7,11,1,6,6,8,5,9,0,6
574,14,3,1,4,3,2,8,7,7,5,7,6,8,2,8,3,8
575,6,6,11,7,8,5,5,7,6,6,9,8,10,2,8,5,9
576,19,4,5,5,4,2,5,12,3,7,11,10,4,1,11,1,5
577,17,8,12,7,6,6,6,7,3,5,7,5,9,6,9,6,6
578,22,4,3,5,5,3,8,8,4,1,6,8,8,8,9,0,8
579,20,6,9,6,5,3,7,5,5,5,7,8,8,5,7,2,8
580,11,6,12,6,6,4,8,3,3,4,12,8,12,3,10,5,11
581,18,7,12,7,6,3,10,4,5,4,13,5,8,2,9,2,7
582,16,4,9,5,11,7,9,8,8,2,5,7,10,3,8,6,10
583,12,3,1,4,3,3,7,6,6,4,6,7,7,8,6,2,7
584,5,2,2,3,3,2,5,10,4,5,10,9,5,1,10,3,6
585,21,5,8,5,6,2,2,11,5,4,12,12,8,2,10,1,8
586,21,5,7,5,5,2,3,11,4,3,10,12,8,2,10,1,8
587,5,4,8,4,6,3,1,13,4,3,12,10,7,0,8,1,6
588,12,4,11,6,8,6,6,6,6,5,7,7,10,8,5,2,9
589,8,3,8,4,6,2,7,7,0,6,13,6,8,0,8,1,8
590,15,3,7,3,4,2,4,12,8,2,10,6,4,1,10,4,8
591,20,4,2,5,3,2,6,8,5,8,7,10,9,3,9,1,8
592,1,3,4,3,3,3,7,7,5,5,7,6,6,2,8,6,9
593,16,4,10,6,9,6,8,7,8,5,6,4,8,3,8,4,7
594,7,5,8,5,6,4,7,8,13,1,7,5,8,3,8,0,8
595,23,3,8,4,5,1,7,7,4,4,7,6,8,3,8,4,8
596,12,4,7,6,5,6,9,7,5,5,6,7,5,8,6,2,6
597,9,3,7,4,5,1,7,7,3,7,15,6,10,0,7,1,7
598,21,6,12,5,7,3,7,10,6,4,9,9,5,5,12,3,8
599,1,2,3,2,2,2,7,7,5,5,6,6,5,2,8,6,8
600,19,5,8,5,6,3,4,13,4,6,12,10,4,1,11,1,5
601,20,8,10,9,8,5,4,7,6,8,10,10,9,3,9,2,5
602,3,4,7,6,5,4,7,8,5,6,10,6,4,3,8,4,8
603,24,4,9,6,7,2,7,12,1,3,7,11,8,0,10,0,8
604,14,2,1,2,2,1,8,7,7,4,7,6,8,2,8,3,8
605,14,2,0,2,1,1,7,6,7,5,7,6,8,2,8,3,8
606,10,4,4,4,6,2,4,7,8,1,7,6,11,3,8,2,11
607,22,8,11,8,6,5,9,8,4,5,6,9,6,11,8,3,6
608,0,5,11,7,8,4,8,3,2,3,7,1,8,2,7,3,7
609,14,8,12,6,6,4,5,9,6,4,9,8,9,5,10,5,8
610,18,5,9,6,8,7,9,7,5,6,7,6,7,6,8,10,12
611,19,5,7,5,5,3,6,11,3,7,11,9,5,2,12,3,4
612,18,2,7,3,5,3,8,8,7,5,7,5,6,2,8,8,8
613,23,3,4,5,3,2,7,7,1,8,10,6,8,2,8,3,7
614,19,2,9,4,6,1,5,14,1,6,9,11,7,0,8,0,8
615,20,5,9,6,7,5,6,6,8,5,7,6,10,5,8,7,3
616,24,5,6,5,4,3,5,9,1,7,9,10,6,2,11,3,5
617,21,3,3,4,2,1,4,12,3,3,10,11,7,2,11,1,7
618,3,2,4,4,3,2,9,7,4,6,10,4,6,2,8,3,8
619,7,5,10,8,8,7,7,8,7,7,7,5,9,3,8,3,8
620,1,4,8,6,6,8,9,7,4,4,6,7,7,7,10,7,6
621,18,5,11,6,8,3,7,8,4,8,11,7,7,2,8,5,6
622,14,2,2,3,3,2,8,7,7,4,7,6,8,2,8,3,8
623,14,6,11,7,9,3,7,8,9,8,7,7,6,3,8,4,8
624,9,2,6,2,4,1,12,2,9,3,13,5,13,1,6,0,8
625,15,3,4,4,6,6,8,9,4,0,8,7,7,5,9,5,7
626,14,3,7,5,5,5,8,6,5,1,7,6,8,7,8,3,8
627,8,3,7,4,5,2,7,7,0,7,13,6,8,0,8,1,7
628,25,4,9,6,6,6,7,7,3,8,8,6,9,1,8,11,7
629,22,3,6,5,4,7,9,7,4,2,7,6,8,8,11,1,6
630,5,2,4,3,5,1,1,13,4,4,12,11,7,0,8,2,6
631,7,5,7,8,5,6,8,7,3,6,10,6,8,3,8,3,8
632,3,2,4,3,3,2,9,6,3,5,10,4,6,2,8,2,8
633,1,2,1,2,2,1,7,7,8,5,6,6,7,2,8,7,10
634,10,0,0,1,0,0,4,7,5,3,7,6,10,3,8,2,11
635,19,4,10,6,8,3,5,11,1,9,9,12,8,0,10,1,7
636,13,3,8,3,6,2,7,7,13,2,5,6,8,5,8,0,8
637,5,2,6,2,4,1,1,11,3,6,11,11,9,0,8,1,6
638,0,3,8,5,5,2,7,4,3,1,7,1,8,3,7,2,8
639,21,8,11,7,8,5,4,11,1,3,8,10,8,5,12,1,7
640,5,9,13,7,7,3,4,13,3,5,13,7,3,2,7,5,4
641,24,2,1,3,1,0,7,10,3,1,7,13,8,1,11,0,8
642,17,4,7,6,5,4,9,8,3,6,10,3,6,3,6,4,10
643,16,5,9,5,11,7,8,7,6,2,8,7,10,3,8,5,8
644,12,6,9,9,7,6,10,5,3,5,9,3,6,8,6,2,9
645,15,3,5,3,3,2,4,10,3,5,10,8,4,0,10,3,7
646,10,3,7,4,5,3,6,7,4,7,6,6,9,3,8,5,9
647,24,6,6,8,9,8,10,12,6,4,6,7,6,5,10,7,4
648,3,4,6,6,6,5,6,7,4,7,6,4,7,3,7,5,6
649,17,4,3,5,5,3,6,9,10,5,7,5,8,2,8,5,10
650,1,4,7,6,5,5,10,7,3,6,10,4,6,2,8,4,10
651,19,4,8,6,6,4,6,7,7,7,8,9,8,3,10,5,9
652,22,6,10,8,8,4,7,7,4,2,7,8,8,9,9,0,8
653,10,5,9,7,7,8,7,9,5,5,8,5,7,7,6,8,12
654,6,10,15,9,8,5,8,4,5,4,9,4,5,4,7,5,8
655,15,3,7,3,5,2,4,12,8,2,10,6,4,1,10,3,8
656,2,1,0,1,1,0,6,7,6,8,7,6,14,0,8,4,10
657,18,5,11,7,8,4,10,6,4,8,11,3,8,2,8,5,11
658,9,5,9,6,7,4,7,4,5,4,14,8,14,1,6,1,6
659,15,5,11,8,8,6,7,11,7,3,10,5,3,3,11,4,8
660,23,3,2,4,4,2,7,7,3,9,6,6,8,2,8,6,8
661,11,8,13,8,8,5,9,3,3,3,11,6,11,4,8,7,9
662,1,4,5,4,8,4,6,8,10,7,7,5,7,2,8,9,10
663,4,3,5,6,4,3,8,7,2,8,11,5,8,2,8,5,10
664,7,3,4,4,6,2,7,9,15,2,7,4,8,3,8,0,8
665,19,3,4,4,3,2,6,11,3,7,11,9,4,2,11,3,4
666,15,2,1,2,1,1,5,11,8,2,9,6,4,1,9,3,8
667,18,2,3,4,2,2,6,8,2,6,10,8,8,1,8,5,6
668,13,1,0,2,1,1,7,7,11,1,5,6,8,4,8,0,8
669,15,5,4,5,6,3,4,12,9,3,10,6,4,1,10,4,8
670,3,3,5,5,4,3,9,7,5,7,9,4,5,3,8,3,8
671,19,2,7,3,4,1,6,14,0,6,8,11,8,0,8,0,8
672,1,2,4,4,2,2,9,7,3,5,11,5,7,2,7,4,9
673,24,3,7,5,5,2,7,10,2,2,7,12,8,1,11,0,8
674,9,3,11,4,8,2,15,3,4,5,13,0,8,0,7,0,8
675,0,3,9,6,7,4,11,3,2,2,9,2,9,3,4,3,8
676,9,3,7,5,5,2,11,6,2,7,14,3,8,0,8,0,8
677,18,2,3,3,4,1,9,10,5,9,5,6,5,0,7,8,7
678,4,4,8,4,6,2,3,7,6,11,7,6,15,0,8,7,7
679,8,0,1,0,1,0,7,7,4,4,7,6,8,0,8,0,8
680,7,5,9,7,6,7,8,8,6,7,7,6,9,6,8,4,7
681,6,4,5,5,8,2,7,6,8,8,6,5,10,2,8,6,11
682,25,2,2,3,3,2,7,8,5,9,6,6,9,1,9,7,8
683,24,4,6,6,4,3,9,10,1,7,3,11,8,1,11,1,9
684,7,3,7,4,5,5,7,5,4,4,6,5,8,4,8,5,7
685,1,4,8,6,6,7,8,8,7,6,7,5,6,2,7,7,10
686,0,4,9,6,7,4,10,3,2,2,8,2,10,4,4,3,8
687,1,6,10,6,6,5,10,6,3,5,9,5,8,6,8,7,9
688,12,6,10,8,8,7,9,6,6,5,6,7,6,8,6,2,6
689,15,4,9,4,6,2,5,10,9,4,9,6,5,2,10,4,8
690,22,5,11,8,8,6,4,11,2,3,8,9,9,9,11,2,7
691,18,2,4,4,2,1,6,8,2,7,11,7,8,1,8,4,6
692,9,3,10,4,8,1,13,2,9,4,14,5,13,1,6,0,8
693,13,8,14,9,8,5,7,7,2,4,12,4,8,6,8,0,7
694,8,0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8
695,15,5,8,7,11,11,8,9,4,1,8,7,6,8,10,6,8
696,6,2,3,3,2,1,6,7,5,5,9,7,10,2,8,4,10
697,4,6,8,8,6,5,4,9,4,9,11,10,9,2,9,4,5
698,16,6,8,7,10,6,8,7,7,4,8,7,10,3,8,6,8
699,17,3,8,4,6,2,5,11,8,4,7,4,9,3,7,6,11
700,10,2,3,2,2,2,5,7,4,7,6,6,10,3,8,4,10
701,24,4,5,6,6,6,9,9,6,4,7,7,7,5,11,6,4
702,15,4,5,6,6,6,6,9,4,2,8,7,6,6,10,4,6
703,6,6,9,6,4,3,7,3,5,2,6,5,4,4,8,5,7
704,6,4,7,6,5,6,7,7,6,2,7,6,11,4,9,7,9
705,15,7,9,8,7,7,6,7,5,5,7,6,9,5,9,7,10
706,11,7,15,7,8,5,9,3,3,4,12,6,11,3,8,6,9
707,9,1,2,2,3,1,10,6,2,6,12,4,9,0,7,1,7
708,24,3,10,5,8,2,8,10,1,3,6,12,8,1,11,0,8
709,3,6,11,8,8,8,8,8,6,6,9,5,4,6,9,5,10
710,12,6,10,9,8,8,8,7,2,4,9,7,8,8,6,2,8
711,6,2,1,2,2,1,8,6,6,6,6,5,10,1,7,5,10
712,20,4,9,5,6,4,6,9,8,5,3,7,12,4,8,5,6
713,8,0,6,0,4,0,7,7,4,4,7,6,8,0,8,0,8
714,8,4,11,5,8,3,8,6,0,7,13,6,9,1,7,3,8
715,1,6,11,6,8,5,6,6,9,7,6,6,7,2,8,10,10
716,16,1,2,2,3,2,7,7,5,2,8,8,9,2,9,4,9
717,9,2,7,3,5,1,13,2,9,4,14,4,12,1,6,0,8
718,1,4,11,5,8,4,6,7,9,7,7,6,7,2,8,9,10
719,0,3,5,5,5,4,9,8,3,4,6,8,7,4,10,4,5
720,18,3,4,5,2,2,8,8,2,7,10,6,7,1,8,5,7
721,20,4,4,4,6,2,8,5,14,5,6,13,8,3,9,0,8
722,4,2,3,4,2,2,7,7,2,7,11,7,9,2,8,4,8
723,17,3,8,3,6,3,6,10,7,4,6,3,10,2,6,5,11
724,11,3,6,3,4,1,1,0,6,6,0,1,5,0,8,0,8
725,13,3,7,4,5,2,7,7,14,2,5,6,8,5,8,0,8
726,1,6,9,9,8,10,7,8,5,5,7,7,8,7,9,9,6
727,10,6,9,8,6,9,7,6,3,5,6,6,9,8,6,7,7
728,23,5,8,6,7,7,6,8,2,5,7,6,9,4,7,8,7
729,15,6,9,5,4,2,5,11,5,3,13,5,4,4,9,3,8
730,8,1,9,0,6,0,7,7,4,4,7,6,8,0,8,0,8
731,6,8,14,7,8,5,8,6,4,3,9,6,8,4,9,8,8
732,0,3,10,6,8,4,12,2,3,3,10,2,9,2,6,4,8
733,10,4,4,6,3,3,8,6,1,7,10,4,9,4,7,4,9
734,1,5,10,7,8,7,8,6,7,7,6,7,6,2,8,8,11
735,24,3,8,5,6,3,5,9,1,6,8,12,10,1,11,2,8
736,13,2,4,4,3,2,5,10,3,3,10,8,8,5,8,1,7
737,24,2,4,4,6,1,5,10,3,2,8,13,8,2,11,0,8
738,14,9,12,6,7,3,8,7,6,5,9,4,7,5,9,5,9
739,4,6,11,9,9,7,6,8,2,8,10,7,9,3,8,5,7
740,20,6,10,6,8,4,3,9,5,6,11,11,9,3,9,1,7
741,20,7,8,8,6,3,4,8,5,8,10,10,9,3,9,2,6
742,23,3,5,6,4,3,9,7,1,9,10,4,7,2,8,3,8
743,3,1,0,1,0,0,6,7,7,5,7,6,6,2,8,3,8
744,3,2,1,3,2,2,8,7,7,7,7,7,4,2,8,3,6
745,18,4,5,6,4,3,7,7,2,8,11,5,7,1,8,5,8
746,10,4,5,7,4,4,5,7,2,8,10,9,10,3,8,4,6
747,8,2,10,0,7,0,7,7,4,4,7,6,8,0,8,0,8
748,5,4,5,5,5,5,7,8,4,5,7,5,7,4,9,8,7
749,0,1,1,3,2,1,6,2,2,1,6,2,7,1,6,2,6
750,17,3,6,5,4,5,6,7,3,3,7,6,9,5,9,7,5
751,15,3,2,4,3,3,6,9,4,4,9,7,4,1,10,4,7
752,24,2,7,4,5,2,8,10,1,6,5,11,8,1,11,1,8
753,21,4,9,6,7,3,9,11,2,4,4,11,8,2,10,1,8
754,12,5,11,6,8,4,7,7,12,2,7,9,8,9,6,0,8
755,10,4,9,6,6,5,6,6,3,7,6,6,9,3,8,5,10
756,5,4,8,7,6,7,10,6,1,5,9,6,6,5,10,4,6
757,23,7,10,7,6,4,9,6,2,7,11,4,7,4,9,4,9
758,7,4,9,6,6,7,7,7,6,6,7,6,9,3,8,3,8
759,11,4,9,5,7,1,0,0,6,6,0,1,5,0,8,0,8
760,7,6,9,8,6,7,11,6,3,6,10,3,7,3,7,3,10
761,9,5,11,7,8,8,10,7,4,4,8,4,5,4,7,6,5
762,17,2,3,3,2,2,6,7,5,5,7,6,7,2,7,4,9
763,6,1,1,2,1,1,7,7,5,5,6,6,10,2,9,3,9
764,5,5,9,8,6,7,4,10,1,4,10,7,6,7,10,3,4
765,3,6,9,6,4,3,12,2,4,5,12,2,9,4,7,2,10
766,10,9,13,9,7,4,4,9,3,7,10,9,11,5,7,3,6
767,11,3,9,5,6,3,5,4,2,8,6,1,10,0,6,3,7
768,15,5,4,5,6,3,5,9,10,5,8,5,5,2,10,4,8
769,0,2,3,3,2,1,8,2,2,1,6,2,8,2,7,2,7
770,8,6,10,8,7,5,7,6,2,8,7,6,8,0,9,4,8
771,23,3,7,5,5,2,9,7,1,8,10,4,7,3,8,3,8
772,12,3,6,5,4,5,12,5,3,2,9,4,8,5,6,2,6
